merchant_id,date,product,weekly_total_price,weekly_total_discount_price,weekly_total_discounts,merchant_name,merchant_area,category,display,description,total_orders,total_revenue,average_discount,most_ordered_item,least_ordered_item
M654,2024-07-21,"Berry Love Potion, Choco Origin, Cangkruk 2, Paket Rame 1, Es Kopi Susu Gula Aren, Es Kopi Coklat, Matcha Latte M, Salted Caramel BSM With Pearl and Cream, Hot Choco Hazelnut, Hot Choco Origin, Lovely Choco Berry L, Lovely Chocoberry M, Cookies N Cream, Brown Sugar Milk Boba M, Chocol Hazelnut, Lemonadu L, Paket Rame 3, Brown Sugar Thai Tea, Original Green Tea Large, Matcha Latte, Ovaltine Swiss Choco M",599770.0,0.0,0,"Suweger, Ngelom",surabaya,Minuman/Sweets/Kopi,Favourite,"Original Recipe (Best Seller). Susu Strawberry dipadu Potongan Strawberries asli ditambahkan Vanilla Ice Cream, dijamin suka!",21,599770.0,0.0,Berry Love Potion,Berry Love Potion
M654,2024-07-28,"Bold Sourberry L, Special Cookies N Cream M, Choco Caramel, Ovaltine Swiss Choco, Choco Hazelnut M, Choco Caramel M, Cangkruk 1, Red Velvet M, Thai Tea M, All Variant, Hot Original Thai Tea, Salted Caramel Brown Sugar + Pearl + Macchiato, Red Velvet Cheese L, Regal Fresh Milk, Mango Yakult, Hot Ovaltine Swiss Choco, Hot Lemonadu, Bold Sourberry M, Taro Latte L, Choco Origin M, Original Thai Tea, Taro Latte M, Hot Chocolate Coffee, Special Cookies N Cream + Oreo + Ice Cream, Mango Yakult Large, Lemonadu M, Cangkruk 3, Paket Rame 2, Brown Sugar Thai Tea M, Kopi Coklat M, Hot Red Velvet, Paket Isi 3 A, Paket Isi 3 B, Paket Isi 5 B, Paket Isi 5 C, Passionate Berrykult M, Cookies N Cream M, Choco Lava M, Es Kopi Susu Caramel, Choco Lava + Ice Cream, Hot Matcha Latte, Paket Isi 5 A, Passionate Berrykult L, Mango Yakult Medium, Berry Love Potion M, Choco Lava, Brown Sugar Milk + Pearl Bubble, Original Green Tea Medium, Original Thai Tea 1 L, Hot Choco Caramel",1698730.0,414000.0,5,"Suweger, Ngelom",surabaya,Minuman/Sweets/Kopi,Berry Your Self Series,Menu Perpaduan Campuran Strawberry Dan Buah Lemon Dengan Cita Rasa Yang Cenderung Asam! Cocok Untuk Menyegarkan Hari Dikemas Dalam Gelas 22 Oz,50,1284730.0,0.24371147857517086,Bold Sourberry L,Bold Sourberry L
M655,2024-07-21,"Bold Sourberry L, Paket Rame 2, Paket Rame 3, Original Thai Tea, Original Green Tea Medium, Es Kopi Susu Gula Aren, Matcha Latte, Hot Ovaltine Swiss Choco, Hot Choco Hazelnut, Hot Original Thai Tea, Paket Isi 3 B, Paket Isi 5 B, Mango Yakult Large, Cookies N Cream M, Brown Sugar Milk Boba M, Berry Love Potion M, Brown Sugar Thai Tea M, Matcha Latte M, Hot Matcha Latte, Paket Isi 3 A",577070.0,212000.0,3,"Suweger, Tropodo",surabaya,Minuman/Sweets/Kopi,Berry Your Self Series,Menu Perpaduan Campuran Strawberry Dan Buah Lemon Dengan Cita Rasa Yang Cenderung Asam! Cocok Untuk Menyegarkan Hari Dikemas Dalam Gelas 22 Oz,20,365070.0,0.3673731089815794,Bold Sourberry L,Bold Sourberry L
M655,2024-07-28,"Special Cookies N Cream + Oreo + Ice Cream, Choco Hazelnut M, Salted Caramel Brown Sugar + Pearl + Macchiato, Brown Sugar Milk + Pearl Bubble, Lemonadu M, Lemonadu L, Paket Rame 1, Original Green Tea Large, Taro Latte M, Regal Fresh Milk, Lovely Chocoberry M, Chocol Hazelnut, Ovaltine Swiss Choco, Choco Lava M, Cangkruk 2, Red Velvet M, Red Velvet Cheese L, Brown Sugar Thai Tea, Hot Choco Origin, Hot Red Velvet, Paket Isi 5 C, Passionate Berrykult L, Bold Sourberry M, Mango Yakult Medium, Taro Latte L, Special Cookies N Cream M, Choco Lava, Choco Caramel M, Choco Origin M, Es Kopi Coklat, All Variant, Hot Chocolate Coffee, Hot Choco Caramel, Lovely Choco Berry L, Berry Love Potion, Cookies N Cream, Choco Origin, Es Kopi Susu Caramel, Choco Lava + Ice Cream, Original Thai Tea 1 L, Thai Tea M, Salted Caramel BSM With Pearl and Cream, Hot Lemonadu, Passionate Berrykult M, Choco Caramel, Cangkruk 1, Cangkruk 3, Ovaltine Swiss Choco M, Kopi Coklat M, Mango Yakult, Paket Isi 5 A",1721430.0,202000.0,2,"Suweger, Tropodo",surabaya,Minuman/Sweets/Kopi,Favourite,"Original Recipe (Best Seller). Cookies n Cream dengan extra Oreo dan Vanilla Ice Cream, dijamin suka!",51,1519430.0,0.11734430095908634,Special Cookies N Cream + Oreo + Ice Cream,Special Cookies N Cream + Oreo + Ice Cream
M656,2024-07-21,"Passionate Berrykult L, Brown Sugar Milk Boba M, Choco Hazelnut M, Choco Lava M, Original Green Tea Large, Kopi Coklat M, Regal Fresh Milk, Hot Choco Caramel, Mango Yakult Medium, Special Cookies N Cream M, Berry Love Potion M, Chocol Hazelnut, Lemonadu M, Cangkruk 1, Red Velvet M, Red Velvet Cheese L, Es Kopi Susu Caramel, Choco Lava + Ice Cream, Mango Yakult, Hot Chocolate Coffee, Hot Choco Origin, Hot Matcha Latte, Paket Isi 5 B",743700.0,95000.0,1,"Suweger, Wiyung",surabaya,Minuman/Sweets/Kopi,Berry Your Self Series,Menu Perpaduan Campuran Strawberry Dengan Minuman Probiotik Yakult Dengan Cita Rasa Asam Segar! Cocok Untuk Kamu Yang Menerapkan Healthy Life ! Disajikan Dengan Gelas 22 Oz,23,648700.0,0.12773967997848595,Passionate Berrykult L,Passionate Berrykult L
M656,2024-07-28,"Mango Yakult Large, Ovaltine Swiss Choco, Choco Caramel M, Salted Caramel Brown Sugar + Pearl + Macchiato, Paket Rame 1, Brown Sugar Thai Tea M, Matcha Latte M, Bold Sourberry L, Taro Latte L, Lemonadu L, Paket Rame 2, Thai Tea M, Matcha Latte, Salted Caramel BSM With Pearl and Cream, Hot Original Thai Tea, Lovely Chocoberry M, Passionate Berrykult M, Cookies N Cream M, Choco Origin, Cangkruk 3, Paket Rame 3, Brown Sugar Thai Tea, Taro Latte M, Paket Isi 3 A, Lovely Choco Berry L, Choco Lava, Choco Origin M, Es Kopi Susu Gula Aren, Es Kopi Coklat, Hot Lemonadu, Paket Isi 5 A, Cookies N Cream, Cangkruk 2, All Variant, Hot Choco Hazelnut, Paket Isi 5 C, Bold Sourberry M, Berry Love Potion, Special Cookies N Cream + Oreo + Ice Cream, Choco Caramel, Brown Sugar Milk + Pearl Bubble, Original Green Tea Medium, Original Thai Tea, Ovaltine Swiss Choco M, Original Thai Tea 1 L, Hot Ovaltine Swiss Choco, Hot Red Velvet, Paket Isi 3 B",1554800.0,319000.0,4,"Suweger, Wiyung",surabaya,Minuman/Sweets/Kopi,Favourite,"Khusus buat kamu yang butuh extra segar! Mango Yakult dalam ukuran lebih besar, 22 Oz",48,1235800.0,0.2051710830975045,Mango Yakult Large,Mango Yakult Large
M657,2024-07-21,"Yuzu Original, Tahu Walik 15 Pcs, Kecap Souce, Es Permen Karet Suroboyo Large, Tahu Kriuk 5 Pcs + Es Permen Karet Suroboyo",74600.0,0.0,0,Tahu Go! Manyar,surabaya,Jajanan/Minuman,Drinks,"100 Persen Gula Asli, Khas Ampel",5,74600.0,0.0,Yuzu Original,Yuzu Original
M657,2024-07-28,"Tahu Gejrot, Tahu Go 10Pcs + 2 Yuzu 350ml, Tahu 20 Pcs, Tahu Go 15Pcs + 1 Yuzu 350ml, Tahu 5 Pcs, Es Permen Karet Suroboyo Small, Es Semangka India, Tahu 10 Pcs, Tahu 15 Pcs, Tahu Walik 5 Pcs, Tahu Walik 10 Pcs, Tahu Walik 20 Pcs",282000.0,0.0,0,Tahu Go! Manyar,surabaya,Jajanan/Minuman,Other,Tahu kriuknya bikin nagih! Isi 20 pcs,12,282000.0,0.0,Tahu Gejrot,Tahu Gejrot
M658,2024-07-21,"Strawberry Latte, Tiramisu Latte, Signature Coffee, Vanilla Latte, Pentol, Choco Banana Roll, Red Velvet, Bitter Coffee, Choco Monkey, Monkey Regal, Rhum Regal Milk, Cireng Rujak, Strawberry Latte",381000.0,0.0,0,Talk Kopi Kalasan,surabaya,Minuman/Cepat saji/Kopi,Coffeine,Kopi Susu Rasa Strawberry,13,381000.0,0.0,Strawberry Latte,Tiramisu Latte
M658,2024-07-28,"Coffee Monkey, Cocoa Latte, Gedhang Aren, Cotton Candy, Choco Hazelnut, Choco Banana Regal, Mango Squash, Cimol Keju, Risol Mayo, Kacang Panggang, Caramel Latte, Hazelnut Latte, Cocoa Aren, Milky Triple Regal, Tiramisu Regal, Rhum Coffee Latte, Kentang, Cocoffee, Cocoffee, Cocoa Milk, Rhum Cocoa Milk, Green Tea, Durian, Durian Regal, Lychee Squash, Green Tea, Cocoffee Aren, Milky Mango, Strawberry Sweety Squash, Lychee Tea, Choco Monkey, Americano, Salted Caramel Latte, Red Velvet, Melon Squash, Churros, Cocoa Milk",982000.0,0.0,0,Talk Kopi Kalasan,surabaya,Minuman/Cepat saji/Kopi,Coffeine,Kopi Susu Rasa Pisang,37,982000.0,0.0,Cocoffee,Red Velvet
M659,2024-07-21,"Strawberry Tea, Brown Sugar Milk, Hot Coffee Milk, Hot Chocolate Milk, Jasmine Milk Tea, Matcha Milk Tea, Chocolate Milk Tea, Love Me, Taro Milk",132000.0,12000.0,1,"Tea Break, Tambaksari",surabaya,Minuman,The Special Tea,,9,120000.0,0.09090909090909091,Strawberry Tea,Strawberry Tea
M659,2024-07-28,"Fresh Tea, Mango Tea, Coffee Milk, Lychee Tea, Cheese Tea, Chocolate Milk, Hot Matcha Milk, Jasmine Tea, Hot Fresh Tea, Hot STMJ, Thai Milk Tea, Dalgona Coffee, Banana Milk, Lychee Milk Tea, Mango Milk Tea, Strawberry Milk Tea, Bubble, Milk Tea, Matcha Milk, Brown Sugar Dalgona Coffee, STMJ, Hokkaido Melon",293900.0,13000.0,2,"Tea Break, Tambaksari",surabaya,Minuman,The Special Tea,,22,280900.0,0.044232732221844165,Fresh Tea,Fresh Tea
M660,2024-07-21,"Lychee Milk Tea, Matcha Milk Tea, Chocolate Milk Tea, Mango Milk Tea, Strawberry Milk Tea, Coffee Milk, Hokkaido Melon, Taro Milk, Brown Sugar Dalgona Coffee, STMJ, Hot Coffee Milk, Hot Chocolate Milk",183000.0,0.0,0,"Tea Break, Tenggilis",surabaya,Kopi,Signature Milk Tea,,12,183000.0,0.0,Lychee Milk Tea,Lychee Milk Tea
M660,2024-07-28,"Fresh Tea, Cheese Tea, Mango Tea, Matcha Milk, Chocolate Milk, Love Me, Brown Sugar Milk, Thai Milk Tea, Milk Tea, Jasmine Milk Tea, Lychee Tea, Strawberry Tea, Dalgona Coffee, Jasmine Tea, Banana Milk, Hot Fresh Tea, Hot Matcha Milk, Hot STMJ",233900.0,9000.0,1,"Tea Break, Tenggilis",surabaya,Kopi,The Sepecial Tea,,18,224900.0,0.03847798204360838,Fresh Tea,Fresh Tea
M661,2024-07-21,"Teh Blewah, Teh Sweet Manggo, Teh Sweet Orange, Teh Susu Putih Kecil, Teh Susu Milo Kecil, Teh Susu Coklat Besar, Teh Sirsak, Teh Susu Thailand Kecil",54000.0,0.0,0,"TEH OCA, Jedong Cangring",surabaya,Minuman,Fruit Tea Family,Teh Rasa Blewah Dan Topping Slasih Dengan Gelas Besar,8,54000.0,0.0,Teh Blewah,Teh Blewah
M661,2024-07-28,"Teh Madu Lemon, Teh Vanila Besar, Teh Vanila Kecil, Teh Leci, Teh Susu Thailand Besar, Teh Susu Taro, Teh Susu Coklat Kecil, Teh Susu Milo Besar, Teh Original Besar, Teh Anggur, Teh Madu Kurma, Teh Strawberry, Teh Susu Oreo Kecil, Teh Jasmine Besar, Teh Jasmine Kecil, Teh Original, Teh Guava, Teh Oreo Besar, Teh Susu Taro Besar, Teh Susu Putih Besar",128000.0,0.0,0,"TEH OCA, Jedong Cangring",surabaya,Minuman,Fruit Tea Family,Teh Rasa Madu Lemon Dan Topping Slasih Dengan Gelas Besar,20,128000.0,0.0,Teh Madu Lemon,Teh Madu Lemon
M662,2024-07-21,"Smoked Beef Carbonara, Big Fries, Ginger Beer, MALE APPLE JUICE, MALE ORANGE JUICE, TUNA ADDICT, SEA GOODES, Beef Gyudon, Indonesian Meatball Soup Set, Mush Chiz Addict, Crispy Tempeh, Tuna Mayo Corn 4pcs, Cinnamon Ginger Lemonade",520000.0,0.0,0,THESTOCKSHOP,surabaya,Jajanan/Minuman,PASTA SELECTION,"Mushroom, Cheese, Onion, Egg, Tomato, Cucumber, Yoghurt Mayo And Blue Chesee Sauce",13,520000.0,0.0,Smoked Beef Carbonara,Smoked Beef Carbonara
M662,2024-07-28,"All Time Face Tuna, Original Inary 4pcs, Abury Salmon 4pcs, TERIYAKI MADNESS, Meatball Truffle Bolognaise, Beef Lung, Sarsaparilla, CHEESY GALORE, RED FRIED RICE, BBQ Rottiserrie Chicken, CRISPY CHICKEN MENTAI, Fried Prawn Youtiao, Salt And Pepper Tofu, MINERAL WATER 600 ML, CUT THE CRAB, Salmon Mentai Rice, Krave Signature Sandwich, TheStockShop Street Pentol, ALL DAY BREAKFAST, Wagyu Truffle Burger, TheStockShop Platter, Oven Cheese Cassava, Passion Fruit Lemonade, BUNDABERG PASSION FRUIT, BUNDABERG TRADITIONAL LEMONADE, CLASSIC CAESAR, NUTTY FRUITTY, Grilled Chicken Aglio Olio, TheStockShop Sampler, Hunney Lemonade, MEET THE MEAT, CHIKATSU BOOM",1574500.0,0.0,0,THESTOCKSHOP,surabaya,Jajanan/Minuman,SANDWICH SELECTION,"Lettuce, Onion, Tomato, Cucumber, Tuna Flakes And Classic Ranch Sauce",32,1574500.0,0.0,All Time Face Tuna,All Time Face Tuna
M663,2024-07-21,"Hemat Steak (Nasi), Ayam Lima, Ayam Paha Atas, Chicken Strip, Paket Burger, Fruit Tea Pouch, Es Milo, Ice Thai Tea, Ayam Duo, Es Milo, Hemat 1, Hemat 2, Hemat Blackpepper, Mujur 2, Seru 1, Ayam Paha Bawah, Paket Santai Thai Tea, Happy Box 1, Happy Box 3, Kulineran 2",796000.0,295500.0,3,"Toby's, Tenggilis",surabaya,Cepat saji/Ayam & bebek,Paket Hemat,Chicken Fillet Crispy siram saos steak dengan nasi putih + Fruitea/Air Mineral Prim-A,20,500500.0,0.3712311557788945,Es Milo,Hemat Steak (Nasi)
M663,2024-07-28,"Lava 2, Hemat Blackpepper, Twingz (6 Pcs), Hemat Steak (French Fries), Hemat Twingz Rice Bowl, Seru Milo 1, Ayam Sayap Hot Lava, Nasi Putih, Up-Size Nasi Putih, Saos Lava, Paket Santai Milo, Chicken Burger, French Fries, Happy Box 2, Kulineran 3, Ayam Sayap Hot Lava, Chicken Spaghetty, Hemat 1 Cheese, Lava 2, Paket Lava Cheese 2, Seru 2, Chicken Steak (French Fries), Ayam Paha Atas Hot Lava, Ayam Dada Hot Lava, Ayam Paha Bawah Hot Lava, French Fries Mayo BBQ, French Fries BBQ Cheese, Twingz Rice Bowl, Hemat 2 Cheese, Lava 1, Paket Lava Cheese 1, Chicken Teriyaki, Chicken Spaghetty, Saos Cheese, Potato Pom Pom, Es Jeruk, Happy Box 1 With Drink, Hot Twingz Cheese, Mujur 1, Seru Thai Tea 2, Chicken Blackpepper, Chicken Steak (Nasi), Nasi Putih Besar, Happy Box 4, Kulineran 1, Hemat 2 Cheese, Hemat Teriyaki, Ayam Duo, Hot Twingz, Seru Milo 2, Ayam Dada, Ayam Sayap, Happy Box 2 With Drink, Mujur Combo, Mujur Combo, Seru Thai Tea 1, Air Mineral Prim-A 600 mL",1941000.0,595625.0,6,"Toby's, Tenggilis",surabaya,Cepat saji/Ayam & bebek,Favourite,Ayam Crispy Sayap/ Paha Bawah Dengan Saos Pedas Hot Lava + Nasi Putih,57,1345375.0,0.30686501803194227,Lava 2,Seru Milo 1
M664,2024-07-21,"Mujur Combo, Ayam Duo, Paket Lava Cheese 1, Seru 2, Chicken Teriyaki, Ayam Paha Atas, Saos Cheese, Paket Burger, French Fries, Es Jeruk, Happy Box 4, Hemat 2 Cheese, Mujur Combo, Hemat Blackpepper, Hemat 1, Mujur Combo, Hemat Steak French Fries, Ayam Duo, Ayam Paha Bawah Hot Lava, Ayam Dada, Saos Lava, Paket Santai Thai Tea, Air Mineral Prim-A 600 ML, Happy Box 1, Happy Box 3, Happy Box 4, Hemat Steak French Fries, Air Mineral Prim-A 600 ML, Berkah 3, Kulineran 2, Twingz Rice Bowl, Rame 1, Hot Twingz Cheese, Mujur 1, Seru Milo 2, Chicken Spaghetty, Chicken Burger, Potato Pom Pom, Berkah 2, Happy Box 2, Kulineran 1",1838800.0,739250.0,7,"Toby's, Wiyung",surabaya,Ayam & bebek/Cepat saji,Paket Hemat,Ayam Crispy 1 Dada/Paha Atas + 1 Sayap/paha bawah + 1 Nasi Putih + 1 Sosro / Fruit tea / Air mineral Prim-A,41,1099550.0,0.40202849684576897,Mujur Combo,Happy Box 3
M664,2024-07-28,"Chicken Spaghetty, Es Milo, Hemat 2, Hemat Twingz Rice Bowl, Seru 1, Ayam Paha Atas Hot Lava, Ayam Paha Bawah, Chicken Strip, Up Size Nasi Putih, Saos Lava, Paket Santai Milo, Berkah 1, Happy Box 2, Rame 2, Hemat 2, Hemat 2 Cheese, Hemat Teriyaki, Seru Thai Tea 2, Chicken Teriyaki, Chicken Blackpepper, Chicken Steak (Nasi), Nasi Putih, Saos Cheese, Paket Burger, French Fries Mayo BBQ, Fruit Tea Pouch, Es Jeruk, Ice Thai Tea, Ayam Duo, Twingz (6 pcs), Hemat Blackpepper, Hot Twingz Cheese, Mujur 2, Seru Thai Tea 1, Chicken Blackpepper, Ayam Dada, Nasi Putih, Happy Box 2 With Drink, Paket Lava Cheese 1, Berkah 1, Twingz Rice Bowl, Hemat Steak (Nasi), Ayam Lima, Paket Lava Cheese 2, Seru Milo 1, Ayam Dada Hot Lava, Potato Pom Pom, Happy Box 1 With Drink, Kulineran 1, Kulineran 3, Ayam Duo, Ayam Sayap Hot Lava, Hot Twingz, Seru Thai Tea 1, Berkah 3, Hemat Blackpepper, Hemat 1, Hemat 2 Cheese, Hot Twingz, Mujur 1, Chicken Steak (French Fries), Nasi Putih Besar, Paket Santai Thai Tea, Chicken Burger, Frenc Fries BBQ Cheese, Happy Box 3, Chicken Spaghetty, Es Milo, Hemat Blackpepper, Hemat Steak (Nasi), Mujur 2, Seru 1, Ayam Dada Hot Lava, Ayam Sayap Hot Lava, Ayam Sayap, Up Size Nasi Putih, Happy Box 1 With Drink, Kulineran 2, Kulineran 3, Hemat 2 Cheese, Ayam Sayap Hot Lava, Lava 2, Mujur Combo, Rame 1, Rame 2, Hemat 1 Cheese, Lava 2, Seru Thai Tea 2, Chicken Spaghetty, Ayam Paha Bawah Hot Lava, Ayam Sayap, Fruit Tea Pouch, Es Milo, Ice Thai Tea, Berkah 2, Twingz (6 pcs), Hemat 1 Cheese, Paket Lava Cheese 2, Chicken Steak (French Fries), Ayam Paha Atas, Chicken Strip, Paket Santai Milo, French Fries, Frenc Fries BBQ Cheese, Es Milo, Happy Box 2 With Drink, Hemat Teriyaki, Seru Milo 2, Chicken Steak (Nasi), Ayam Sayap Hot Lava, French Fries Mayo BBQ, Happy Box 1, Lava 2, Ayam Lima, Hemat Twingz Rice Bowl, Lava 2, Seru 2, Seru Milo 1, Ayam Paha Atas Hot Lava, Ayam Paha Bawah, Nasi Putih Besar",4084200.0,1043000.0,11,"Toby's, Wiyung",surabaya,Ayam & bebek/Cepat saji,Favourite,Ayam crispy sayap/paha bawah + nasi putih,121,3041200.0,0.25537436952157094,Ayam Sayap Hot Lava,Kulineran 2
M665,2024-07-21,"Choconatsu Frappe, Yogurutea Berry, Double OG Bronx Burger, Chicago Cheese Burger, Double Sei Diego Burger, Black Montana Burger, Miami Cheese Burger  + Traffic French Fries + Cola, Michigan Hot Dog, Traffic Mac n Cheese, Extra Patty Mozarella, Triple Chicago Cheese Burger, Sei Diego Burger with Egg, Black Montana Burger + Traffic French Fries +Cola, Sei Diego Burger + Traffic French Fries + Cola, Black Montana Burger With Egg + Traffic French Fries + Cola, Orizona Hot Dog",818000.0,0.0,0,"Traffic Bun, Bawean",surabaya,Barat,Favorite Menu,Choco Frappe,16,818000.0,0.0,Choconatsu Frappe,Choconatsu Frappe
M665,2024-07-28,"Double Chicago Cheese Burger, Chicago Cheese Burger with Egg, Double Cheese Burger + Traffic French Fries + Cola, Sei Diego Burger With Egg + Traffic French Fries + Cola, Boston Black Pepper Burger  + Traffic French Fries + Cola, Mineral Water, Coca Cola, Boston Blackpapper Burger, Double Black Montana Burger + Traffic French Fries + Cola, Triple Cheese Burger + Traffic French Fries + Cola, Boston Cheese Burger  + Traffic French Fries + Cola, California BBQ Burger, California BBQ Burger with Egg, Golden Aozora, OG Bronx Burger, Chicago Cheese Burger With Egg + Traffic French Fries + Cola, Vegas Chicken Burger  + Traffic French Fries + Cola, Boston BBQ Burger, Kansas Hot Dog, PAKET PAMER 1 : Black Montana Burger With Egg + Boston Cheese Burger + Coca Cola, PAKET PAMER 2 : Chicago Cheese Burger with Egg + Boston Black Pepper + Coca Cola, PAKET PAMER 3 : California BBQ Burger + Black Montana Burger with Egg + Coca Cola, Popcorn Aozora, Black Montana Burger with Egg, Miami Black Pepper Burger, Traffic Cheezy Fries, Yubatter, Sei Diego Burger, OG Bronx Burger with Egg, Boston Chesee Burger, Vegas Chicken Burger, Double California BBQ Burger, Traffic French Fries, Pucuk Tea, Doubel Black Montana Burger, Miami Cheese Burger, Og Bronx Burger + Traffic French Fries + Cola, Chicago Cheese Burger + Traffic French Fries + Cola, Double Og Bronx Burger + Traffic French Fries + Cola, Double Sei Diego Burger + Traffic French Fries + Cola, Og Bronx Burger With Egg + Traffic French Fries + Cola, Miami Black Pepper Burger  + Traffic French Fries + Cola",2375000.0,248000.0,3,"Traffic Bun, Bawean",surabaya,Barat,LOVANO (BURGER),Double Cheese Burger,42,2127000.0,0.10442105263157894,Double Chicago Cheese Burger,Double Chicago Cheese Burger
M666,2024-07-21,"Original Cheese Toast, Air Mineral, Paket Hati, Paket Sempol Daging Ayam, Hepi 2, Telur Cheese Toast, Kebab Ekonomis, Keju Mozarella, coklat, Promo A, Hepi 5, Roti Maryam Coklat",235600.0,0.0,0,"Tritara Coffee, Gubeng",surabaya,Minuman/Jajanan/Roti,Cheese Toast,Roti bakar berisi keju mozarella,12,235600.0,0.0,Original Cheese Toast,Original Cheese Toast
M666,2024-07-28,"Kebab Frozen, Pentol Comot, Sempol Daging Ayam, Jagung Susu Keju Mozarella Pelangi, Thai Tea, Kunyit Asam, Promo B, Paket Kasih, Paket Sayang, Cheese Toast Rainbow, Keju Cheddar, Kentang Goreng Original, Roti maryam Tiramisu, Kebab Original, Kebab Supreme, Pentol Comot, Hepi 1, Roti Maryam Green tea, Roti Maryam Original, Jagung Susu Keju Mozarella, Teh Pucuk, The D Coffe By Kedai Moozza, Promo C, Kentang Goreng Mozarella, Coklat Cheese Toast, Cheese Toast Black, Kebab Super, Pentol Comot Bakar, cappucino, Green Tea, The D Chocolate By Kedai Moozza, Hepi 3, Hepi 4",737800.0,0.0,0,"Tritara Coffee, Gubeng",surabaya,Minuman/Jajanan/Roti,Siap Masak,Berisi Daging. Keju Cheddar. Saos Pelengkap(8 pcs),33,737800.0,0.0,Pentol Comot,Kebab Frozen
M667,2024-07-21,"Truffle Chicken Spicy Mentai PASSS, Upgrade Butter Rice, Truffle Chicken Spicy Mentai NEKAD, Truffle Sirloin Pesto Parmesan, Paket 5 Bowls, Truffle Chicken Mushroom- Mentai, Truffle Chicken Mentai-Mentai Garlic",545000.0,0.0,0,"Truffle Belly, Gwalk",surabaya,Ayam & bebek/Aneka nasi,Truffle Belly x Bon Cabe,Ayam Goreng Renyah dengan Aroma Truffle yang Unik Dikombinasikan Dengan Saus Spicy Mentai yang Gurih dan Nikmat Disajikan Dengan Nasi Putih Hangat,7,545000.0,0.0,Truffle Chicken Spicy Mentai PASSS,Truffle Chicken Spicy Mentai PASSS
M667,2024-07-28,"Truffle Chicken Rice with Mushroom Sauce, Honey Butter Lemon chicken, Tambah Telur, Truffle Chicken Grilled Peri Peri Sauce, Truffle Chicken Mentai Sauce, Truffle Saikoro Mentai Sauce, Truffle Saikoro Mushroom Sauce, Paket 3 bowls, Family Box For 3, Extra Sauce, Truffle Chicken Mushroom- Garlic Mentai, Truffle Chicken Rice with Cajun Spice, Truffle pop corn Chicken with Cajun Spice, Truffle Chicken Rice With Nanban, Mix Combo Mushroom - Mentai, Truffle Chicken Mentai Mozarella, Truffle Saikoro Garlic Mentai Sauce, Tambah Mozzarela, Truffle Chicken Garlic Cheese Mentai, Family Box For 5, Extra Truffle Oil, Truffle Chicken Rice With Garlic Butter, Truffle Chicken Rice with Cheese Sauce, Truffle Chicken Grilled Pesto Parmesan, Kimchi Chicken Sesame, Truffle Sirloin Peri Peri Sauce, Truffle Chicken Waki, Truffle Chicken Rice Mentai Garlic-Garlic Butter",1425000.0,0.0,0,"Truffle Belly, Gwalk",surabaya,Ayam & bebek/Aneka nasi,Menu Makanan Chicken,Ayam Goreng renyah dengan truffle oil dan saus creamy mushroom serta taburan bubuk cajun disajikan dengan nasi putih dan telur setengah matang,28,1425000.0,0.0,Truffle Chicken Rice with Mushroom Sauce,Truffle Chicken Rice with Mushroom Sauce
M668,2024-07-21,"Truffle Chicken Spicy Mentai NEKAD, Truffle Chicken Rice With Garlic Butter, Upgrade Butter Rice, Truffle Chicken Grilled Peri Peri Sauce, Truffle Chicken Rice with Cheese Sauce, Honey Butter Lemon chicken, Truffle Saikoro Garlic Mentai Sauce, Family Box For 5, Upgrade Butter Rice, Tambah Telur, Truffle Chicken Rice Mentai Garlic-Garlic Butter, Truffle Saikoro Mushroom Sauce, Truffle pop corn Chicken with Cajun Spice, Truffle Chicken Rice With Nanban, Truffle Chicken Waki, Family Box For 3, Truffle Chicken Mushroom- Garlic Mentai",895000.0,0.0,0,Truffle Belly Metropolis,surabaya,Ayam & bebek/Aneka nasi,Truffle Belly x Bon Cabe,Ayam Goreng Renyah dengan Aroma Truffle yang Unik Dikombinasikan Dengan Saus Spicy Mentai Yang Super Pedas Disajikan Dengan Nasi Putih Hangat,17,895000.0,0.0,Upgrade Butter Rice,Truffle Chicken Spicy Mentai NEKAD
